,Date,Time,year,month,day,longitude,name,lat,long
4185,20120916,1200,2012,9,16,  43.0W,Nadine,30.6,43
4186,20120916,1800,2012,9,16,  40.6W,Nadine,30.8,40.6
4187,20120917,0,2012,9,17,  38.8W,Nadine,31.1,38.8
4188,20120917,600,2012,9,17,  37.1W,Nadine,31.7,37.1
4189,20120917,1200,2012,9,17,  35.9W,Nadine,32.5,35.9
4190,20120917,1800,2012,9,17,  35.1W,Nadine,33.1,35.1
4191,20120918,0,2012,9,18,  34.5W,Nadine,33.5,34.5
4192,20120918,600,2012,9,18,  33.9W,Nadine,33.9,33.9
4193,20120918,1200,2012,9,18,  33.3W,Nadine,34.3,33.3
4194,20120918,1800,2012,9,18,  32.7W,Nadine,34.9,32.7
4195,20120919,0,2012,9,19,  32.3W,Nadine,35.5,32.3
4196,20120919,600,2012,9,19,  32.0W,Nadine,36.1,32
4197,20120919,1200,2012,9,19,  32.0W,Nadine,36.7,32
4198,20120919,1800,2012,9,19,  32.0W,Nadine,37.1,32
4199,20120920,0,2012,9,20,  31.6W,Nadine,37.2,31.6
4200,20120920,600,2012,9,20,  30.9W,Nadine,36.9,30.9
4201,20120920,1200,2012,9,20,  30.0W,Nadine,36.5,30
4202,20120920,1800,2012,9,20,  29.0W,Nadine,36.2,29
4203,20120921,0,2012,9,21,  28.2W,Nadine,35.9,28.2
4204,20120921,600,2012,9,21,  27.4W,Nadine,35.4,27.4
4205,20120921,1200,2012,9,21,  27.3W,Nadine,34.6,27.3
4206,20120921,1800,2012,9,21,  27.2W,Nadine,33.6,27.2
4207,20120922,0,2012,9,22,  26.9W,Nadine,32.5,26.9
4208,20120922,600,2012,9,22,  26.7W,Nadine,31.8,26.7
4209,20120922,1200,2012,9,22,  26.4W,Nadine,31,26.4
4210,20120922,1800,2012,9,22,  26.2W,Nadine,30.5,26.2
4211,20120923,0,2012,9,23,  25.9W,Nadine,30.4,25.9
4212,20120923,600,2012,9,23,  25.6W,Nadine,30.4,25.6
4213,20120923,1200,2012,9,23,  25.4W,Nadine,30.6,25.4
4214,20120923,1800,2012,9,23,  25.8W,Nadine,30.9,25.8
4215,20120924,0,2012,9,24,  26.2W,Nadine,31.1,26.2
4216,20120924,600,2012,9,24,  26.7W,Nadine,31.3,26.7
4217,20120924,1200,2012,9,24,  27.4W,Nadine,31.5,27.4
4218,20120924,1800,2012,9,24,  28.1W,Nadine,31.8,28.1
4219,20120925,0,2012,9,25,  28.8W,Nadine,32.1,28.8
4220,20120925,600,2012,9,25,  29.5W,Nadine,32.1,29.5
4221,20120925,1200,2012,9,25,  29.9W,Nadine,32,29.9
4222,20120925,1800,2012,9,25,  30.1W,Nadine,31.7,30.1
4223,20120926,0,2012,9,26,  30.3W,Nadine,31.4,30.3
4224,20120926,600,2012,9,26,  30.4W,Nadine,31.1,30.4
4225,20120926,1200,2012,9,26,  30.5W,Nadine,30.7,30.5
4226,20120926,1800,2012,9,26,  30.7W,Nadine,30.2,30.7
4227,20120927,0,2012,9,27,  31.0W,Nadine,29.6,31
4228,20120927,600,2012,9,27,  31.4W,Nadine,29.1,31.4
4229,20120927,1200,2012,9,27,  31.9W,Nadine,28.7,31.9
4230,20120927,1800,2012,9,27,  32.5W,Nadine,28.5,32.5
4231,20120928,0,2012,9,28,  33.2W,Nadine,28.5,33.2
4232,20120928,600,2012,9,28,  33.9W,Nadine,28.7,33.9
4233,20120928,1200,2012,9,28,  34.4W,Nadine,29.2,34.4
4234,20120928,1800,2012,9,28,  34.8W,Nadine,29.7,34.8
4235,20120929,0,2012,9,29,  35.3W,Nadine,30.5,35.3
4236,20120929,600,2012,9,29,  35.7W,Nadine,31.4,35.7
4237,20120929,1200,2012,9,29,  36.1W,Nadine,32.6,36.1
4238,20120929,1800,2012,9,29,  36.6W,Nadine,33.8,36.6
4239,20120930,0,2012,9,30,  37.1W,Nadine,35,37.1
4240,20120930,600,2012,9,30,  37.6W,Nadine,36,37.6
4241,20120930,1200,2012,9,30,  38.3W,Nadine,36.8,38.3
4242,20120930,1800,2012,9,30,  38.9W,Nadine,37.2,38.9
4243,20121001,0,2012,1,1,  39.4W,Nadine,36.9,39.4
4244,20121001,600,2012,1,1,  39.4W,Nadine,36.4,39.4
4245,20121001,1200,2012,1,1,  39.4W,Nadine,35.9,39.4
4246,20121001,1800,2012,1,1,  39.4W,Nadine,35.4,39.4
4247,20121002,0,2012,1,2,  39.1W,Nadine,34.8,39.1
4248,20121002,600,2012,1,2,  38.5W,Nadine,34.5,38.5
4249,20121002,1200,2012,1,2,  37.9W,Nadine,34.3,37.9
4250,20121002,1800,2012,1,2,  37.1W,Nadine,34.3,37.1
4251,20121003,0,2012,1,3,  36.2W,Nadine,34.4,36.2
4252,20121003,600,2012,1,3,  35.3W,Nadine,34.6,35.3
4253,20121003,1200,2012,1,3,  34.0W,Nadine,34.9,34
4254,20121003,1800,2012,1,3,  32.5W,Nadine,35.4,32.5
4255,20121004,0,2012,1,4,  30.9W,Nadine,36.3,30.9
4256,20121004,600,2012,1,4,  29.1W,Nadine,37.6,29.1
4257,20121002,1200,2012,1,2,  38.0W,Oscar,12.4,38
4258,20121002,1800,2012,1,2,  38.7W,Oscar,13.6,38.7
4259,20121003,0,2012,1,3,  39.6W,Oscar,15,39.6
4260,20121003,600,2012,1,3,  40.5W,Oscar,16.3,40.5
4261,20121003,1200,2012,1,3,  41.2W,Oscar,17.4,41.2
4262,20121003,1800,2012,1,3,  41.8W,Oscar,18.2,41.8
4263,20121004,0,2012,1,4,  42.1W,Oscar,18.9,42.1
4264,20121004,600,2012,1,4,  42.2W,Oscar,19.5,42.2
4265,20121004,1200,2012,1,4,  42.0W,Oscar,20.2,42
4266,20121004,1800,2012,1,4,  41.5W,Oscar,21,41.5
4267,20121005,0,2012,1,5,  40.6W,Oscar,21.8,40.6
4268,20121005,600,2012,1,5,  39.4W,Oscar,22.7,39.4
4269,20121005,1200,2012,1,5,  37.8W,Oscar,23.5,37.8
4270,20121010,1800,2012,1,10,  72.5W,Patty,25.5,72.5
4271,20121011,0,2012,1,11,  72.4W,Patty,25.4,72.4
4272,20121011,600,2012,1,11,  72.2W,Patty,25.4,72.2
4273,20121011,1200,2012,1,11,  72.2W,Patty,25.5,72.2
4274,20121011,1800,2012,1,11,  72.3W,Patty,25.6,72.3
4275,20121012,0,2012,1,12,  72.4W,Patty,25.5,72.4
4276,20121012,600,2012,1,12,  72.3W,Patty,25.4,72.3
4277,20121012,1200,2012,1,12,  72.2W,Patty,25.3,72.2
4278,20121012,1800,2012,1,12,  72.1W,Patty,25.4,72.1
4279,20121013,0,2012,1,13,  71.9W,Patty,25.4,71.9
4280,20121013,600,2012,1,13,  71.7W,Patty,25.3,71.7
4281,20121012,1800,2012,1,12,  62.7W,Rafael,14.7,62.7
4282,20121013,0,2012,1,13,  63.2W,Rafael,15,63.2
4283,20121013,600,2012,1,13,  63.7W,Rafael,15.3,63.7
4284,20121013,1200,2012,1,13,  63.8W,Rafael,15.6,63.8
4285,20121013,1800,2012,1,13,  63.6W,Rafael,16.7,63.6
4286,20121014,0,2012,1,14,  63.5W,Rafael,17.9,63.5
4287,20121014,600,2012,1,14,  63.6W,Rafael,18.9,63.6
4288,20121014,1200,2012,1,14,  63.9W,Rafael,19.7,63.9
4289,20121014,1800,2012,1,14,  64.3W,Rafael,20.4,64.3
4290,20121015,0,2012,1,15,  64.7W,Rafael,21.3,64.7
4291,20121015,600,2012,1,15,  65.2W,Rafael,22,65.2
4292,20121015,1200,2012,1,15,  65.6W,Rafael,22.6,65.6
4293,20121015,1800,2012,1,15,  65.8W,Rafael,23.6,65.8
4294,20121016,0,2012,1,16,  65.6W,Rafael,24.6,65.6
4295,20121016,600,2012,1,16,  65.3W,Rafael,25.9,65.3
4296,20121016,1200,2012,1,16,  64.9W,Rafael,27.6,64.9
4297,20121016,1800,2012,1,16,  64.2W,Rafael,29.5,64.2
4298,20121017,0,2012,1,17,  63.1W,Rafael,31.6,63.1
4299,20121017,600,2012,1,17,  61.7W,Rafael,34,61.7
4300,20121017,1200,2012,1,17,  60.1W,Rafael,36.5,60.1
4301,20121017,1800,2012,1,17,  58.0W,Rafael,38.8,58
4302,20121018,0,2012,1,18,  55.0W,Rafael,41.3,55
4303,20121018,600,2012,1,18,  50.7W,Rafael,43.4,50.7
4304,20121018,1200,2012,1,18,  46.0W,Rafael,45.2,46
4305,20121018,1800,2012,1,18,  41.0W,Rafael,47,41
4306,20121019,0,2012,1,19,  36.2W,Rafael,49.2,36.2
4307,20121019,600,2012,1,19,  32.5W,Rafael,51,32.5
4308,20121019,1200,2012,1,19,  29.5W,Rafael,53,29.5
4309,20121019,1800,2012,1,19,  30.0W,Rafael,55,30
4310,20121020,0,2012,1,20,  33.0W,Rafael,56.5,33
4311,20121020,600,2012,1,20,  37.0W,Rafael,56,37
4312,20121020,1200,2012,1,20,  36.4W,Rafael,53.1,36.4
4313,20121020,1800,2012,1,20,  34.3W,Rafael,50.8,34.3
4314,20121021,0,2012,1,21,  32.2W,Rafael,49.7,32.2
4315,20121021,600,2012,1,21,  31.1W,Rafael,49.2,31.1
4316,20121021,1200,2012,1,21,  30.6W,Rafael,48.2,30.6
4317,20121021,1800,2012,1,21,  30.8W,Rafael,47,30.8
4318,20121022,0,2012,1,22,  31.1W,Rafael,45.5,31.1
4319,20121022,600,2012,1,22,  29.8W,Rafael,43.9,29.8
4320,20121022,1200,2012,1,22,  28.3W,Rafael,41.9,28.3
4321,20121022,1800,2012,1,22,  27.0W,Rafael,40,27
4322,20121023,0,2012,1,23,  25.5W,Rafael,39.2,25.5
4323,20121023,600,2012,1,23,  24.5W,Rafael,39.5,24.5
4324,20121023,1200,2012,1,23,  23.6W,Rafael,39.8,23.6
4325,20121023,1800,2012,1,23,  22.1W,Rafael,40.5,22.1
4326,20121024,0,2012,1,24,  20.1W,Rafael,41.2,20.1
4327,20121024,600,2012,1,24,  18.8W,Rafael,41.6,18.8
4328,20121024,1200,2012,1,24,  17.5W,Rafael,42.1,17.5
4329,20121024,1800,2012,1,24,  16.0W,Rafael,41.9,16
4330,20121025,0,2012,1,25,  14.6W,Rafael,41.6,14.6
4331,20121025,600,2012,1,25,  13.3W,Rafael,41.3,13.3
4332,20121025,1200,2012,1,25,  12.0W,Rafael,41,12
4333,20121025,1800,2012,1,25,  11.2W,Rafael,40.9,11.2
4334,20121026,0,2012,1,26,  10.4W,Rafael,40.7,10.4
4335,20121026,600,2012,1,26,   9.1W,Rafael,40.3,9.1
4336,20121026,1200,2012,1,26,   7.5W,Rafael,40,7.5
4337,20121021,1800,2012,1,21,  77.4W,Sandy,14.3,77.4
4338,20121022,0,2012,1,22,  77.8W,Sandy,13.9,77.8
4339,20121022,600,2012,1,22,  78.2W,Sandy,13.5,78.2
4340,20121022,1200,2012,1,22,  78.6W,Sandy,13.1,78.6
4341,20121022,1800,2012,1,22,  78.7W,Sandy,12.7,78.7
4342,20121023,0,2012,1,23,  78.4W,Sandy,12.6,78.4
4343,20121023,600,2012,1,23,  78.1W,Sandy,12.9,78.1
4344,20121023,1200,2012,1,23,  77.9W,Sandy,13.4,77.9
4345,20121023,1800,2012,1,23,  77.6W,Sandy,14,77.6
4346,20121024,0,2012,1,24,  77.3W,Sandy,14.7,77.3
4347,20121024,600,2012,1,24,  77.1W,Sandy,15.6,77.1
4348,20121024,1200,2012,1,24,  76.9W,Sandy,16.6,76.9
4349,20121024,1800,2012,1,24,  76.7W,Sandy,17.7,76.7
4350,20121024,1900,2012,1,24,  76.6W,Sandy,17.9,76.6
4351,20121025,0,2012,1,25,  76.4W,Sandy,18.9,76.4
4352,20121025,525,2012,1,25,  76.0W,Sandy,20,76
4353,20121025,600,2012,1,25,  76.0W,Sandy,20.1,76
4354,20121025,900,2012,1,25,  75.7W,Sandy,20.9,75.7
4355,20121025,1200,2012,1,25,  75.5W,Sandy,21.7,75.5
4356,20121025,1800,2012,1,25,  75.3W,Sandy,23.3,75.3
4357,20121026,0,2012,1,26,  75.9W,Sandy,24.8,75.9
4358,20121026,600,2012,1,26,  76.4W,Sandy,25.7,76.4
4359,20121026,1200,2012,1,26,  76.9W,Sandy,26.4,76.9
4360,20121026,1800,2012,1,26,  77.2W,Sandy,27,77.2
4361,20121027,0,2012,1,27,  77.1W,Sandy,27.5,77.1
4362,20121027,600,2012,1,27,  76.9W,Sandy,28.1,76.9
4363,20121027,1200,2012,1,27,  76.5W,Sandy,28.8,76.5
4364,20121027,1800,2012,1,27,  75.6W,Sandy,29.7,75.6
4365,20121028,0,2012,1,28,  74.7W,Sandy,30.5,74.7
4366,20121028,600,2012,1,28,  73.9W,Sandy,31.3,73.9
4367,20121028,1200,2012,1,28,  73.0W,Sandy,32,73
4368,20121028,1800,2012,1,28,  72.0W,Sandy,32.8,72
4369,20121029,0,2012,1,29,  71.0W,Sandy,33.9,71
4370,20121029,600,2012,1,29,  70.5W,Sandy,35.3,70.5
4371,20121029,1200,2012,1,29,  71.0W,Sandy,36.9,71
4372,20121029,1800,2012,1,29,  73.2W,Sandy,38.3,73.2
4373,20121029,2100,2012,1,29,  74.0W,Sandy,38.8,74
4374,20121029,2330,2012,1,29,  74.4W,Sandy,39.4,74.4
4375,20121030,0,2012,1,30,  74.5W,Sandy,39.5,74.5
4376,20121030,600,2012,1,30,  76.2W,Sandy,39.9,76.2
4377,20121030,1200,2012,1,30,  77.8W,Sandy,40.1,77.8
4378,20121030,1800,2012,1,30,  78.9W,Sandy,40.4,78.9
4379,20121031,0,2012,1,31,  79.8W,Sandy,40.7,79.8
4380,20121031,600,2012,1,31,  80.3W,Sandy,41.1,80.3
4381,20121031,1200,2012,1,31,  80.7W,Sandy,41.5,80.7
4382,20121021,1800,2012,1,21,  50.8W,Tony,20.1,50.8
4383,20121022,0,2012,1,22,  51.2W,Tony,20.4,51.2
4384,20121022,600,2012,1,22,  51.5W,Tony,20.8,51.5
4385,20121022,1200,2012,1,22,  51.7W,Tony,21.3,51.7
4386,20121022,1800,2012,1,22,  51.8W,Tony,21.9,51.8
4387,20121023,0,2012,1,23,  51.8W,Tony,22.5,51.8
4388,20121023,600,2012,1,23,  51.6W,Tony,23.6,51.6
4389,20121023,1200,2012,1,23,  51.3W,Tony,24.7,51.3
4390,20121023,1800,2012,1,23,  50.6W,Tony,25.7,50.6
4391,20121024,0,2012,1,24,  49.6W,Tony,26.5,49.6
4392,20121024,600,2012,1,24,  48.5W,Tony,27.2,48.5
4393,20121024,1200,2012,1,24,  46.8W,Tony,27.9,46.8
4394,20121024,1800,2012,1,24,  44.7W,Tony,28.7,44.7
4395,20121025,0,2012,1,25,  42.4W,Tony,29.5,42.4
4396,20121025,600,2012,1,25,  40.0W,Tony,30.1,40
4397,20121025,1200,2012,1,25,  37.6W,Tony,30.6,37.6
4398,20121025,1800,2012,1,25,  35.1W,Tony,31,35.1
4399,20121026,0,2012,1,26,  32.6W,Tony,31.3,32.6
4400,20121026,600,2012,1,26,  30.5W,Tony,31.2,30.5
4401,20121026,1200,2012,1,26,  28.6W,Tony,30.9,28.6
4402,20130605,1800,2013,6,5,  86.6W,Andrea,25.1,86.6
4403,20130606,0,2013,6,6,  86.5W,Andrea,25.6,86.5
4404,20130606,600,2013,6,6,  86.1W,Andrea,26.7,86.1
4405,20130606,1200,2013,6,6,  84.9W,Andrea,27.8,84.9
4406,20130606,1800,2013,6,6,  83.9W,Andrea,28.9,83.9
4407,20130606,2200,2013,6,6,  83.4W,Andrea,29.5,83.4
4408,20130607,0,2013,6,7,  83.0W,Andrea,29.8,83
4409,20130607,600,2013,6,7,  81.4W,Andrea,31.6,81.4
4410,20130607,1200,2013,6,7,  80.2W,Andrea,33.5,80.2
4411,20130607,1800,2013,6,7,  78.6W,Andrea,35.2,78.6
4412,20130608,0,2013,6,8,  76.2W,Andrea,37.4,76.2
4413,20130608,600,2013,6,8,  73.6W,Andrea,39.9,73.6
4414,20130608,1200,2013,6,8,  70.4W,Andrea,42.4,70.4
4415,20130608,1800,2013,6,8,  67.0W,Andrea,44.5,67
4416,20130616,0,2013,6,16,  81.5W,Barry,12.4,81.5
4417,20130616,600,2013,6,16,  82.0W,Barry,13.4,82
4418,20130616,1200,2013,6,16,  82.8W,Barry,14.2,82.8
4419,20130616,1800,2013,6,16,  83.8W,Barry,14.8,83.8
4420,20130617,0,2013,6,17,  84.8W,Barry,15.3,84.8
4421,20130617,600,2013,6,17,  85.9W,Barry,15.6,85.9
4422,20130617,1200,2013,6,17,  87.0W,Barry,16,87
4423,20130617,1800,2013,6,17,  87.9W,Barry,16.3,87.9
4424,20130617,2200,2013,6,17,  88.4W,Barry,16.5,88.4
4425,20130618,0,2013,6,18,  88.6W,Barry,16.6,88.6
4426,20130618,600,2013,6,18,  89.3W,Barry,17,89.3
4427,20130618,1200,2013,6,18,  90.3W,Barry,17.6,90.3
4428,20130618,1800,2013,6,18,  91.3W,Barry,18.2,91.3
4429,20130619,0,2013,6,19,  92.2W,Barry,18.8,92.2
4430,20130619,600,2013,6,19,  93.1W,Barry,19.2,93.1
4431,20130619,1200,2013,6,19,  94.0W,Barry,19.5,94
4432,20130619,1800,2013,6,19,  94.8W,Barry,19.6,94.8
4433,20130620,0,2013,6,20,  95.4W,Barry,19.6,95.4
4434,20130620,600,2013,6,20,  95.9W,Barry,19.6,95.9
4435,20130620,1115,2013,6,20,  96.4W,Barry,19.6,96.4
4436,20130620,1200,2013,6,20,  96.5W,Barry,19.6,96.5
4437,20130620,1800,2013,6,20,  97.0W,Barry,19.6,97
4438,20130621,0,2013,6,21,  97.5W,Barry,19.6,97.5
4439,20130707,1200,2013,7,7,  41.4W,Chantal,9.3,41.4
4440,20130707,1800,2013,7,7,  43.8W,Chantal,9.5,43.8
4441,20130708,0,2013,7,8,  46.1W,Chantal,9.8,46.1
4442,20130708,600,2013,7,8,  48.4W,Chantal,10.1,48.4
4443,20130708,1200,2013,7,8,  50.6W,Chantal,10.7,50.6
4444,20130708,1800,2013,7,8,  52.9W,Chantal,11.4,52.9
4445,20130709,0,2013,7,9,  55.2W,Chantal,12.1,55.2
4446,20130709,600,2013,7,9,  57.7W,Chantal,13,57.7
4447,20130709,1200,2013,7,9,  60.3W,Chantal,13.9,60.3
4448,20130709,1800,2013,7,9,  62.9W,Chantal,14.8,62.9
4449,20130710,0,2013,7,10,  65.6W,Chantal,15.6,65.6
4450,20130710,600,2013,7,10,  68.4W,Chantal,16.2,68.4
4451,20130710,1200,2013,7,10,  71.2W,Chantal,16.7,71.2
4452,20130722,1800,2013,7,22,  20.0W,Dorian,11.3,20
4453,20130723,0,2013,7,23,  20.9W,Dorian,11.5,20.9
4454,20130723,600,2013,7,23,  21.8W,Dorian,11.7,21.8
4455,20130723,1200,2013,7,23,  22.8W,Dorian,12,22.8
4456,20130723,1800,2013,7,23,  23.9W,Dorian,12.4,23.9
4457,20130724,0,2013,7,24,  25.4W,Dorian,13,25.4
4458,20130724,600,2013,7,24,  27.1W,Dorian,13.5,27.1
4459,20130724,1200,2013,7,24,  29.0W,Dorian,13.9,29
4460,20130724,1800,2013,7,24,  30.8W,Dorian,14.4,30.8
4461,20130725,0,2013,7,25,  32.4W,Dorian,14.9,32.4
4462,20130725,600,2013,7,25,  33.9W,Dorian,15.3,33.9
4463,20130725,1200,2013,7,25,  35.5W,Dorian,15.7,35.5
4464,20130725,1800,2013,7,25,  37.1W,Dorian,16,37.1
4465,20130726,0,2013,7,26,  38.7W,Dorian,16.4,38.7
4466,20130726,600,2013,7,26,  40.7W,Dorian,16.9,40.7
4467,20130726,1200,2013,7,26,  42.8W,Dorian,17.3,42.8
4468,20130726,1800,2013,7,26,  45.0W,Dorian,17.6,45
4469,20130727,0,2013,7,27,  47.1W,Dorian,17.8,47.1
4470,20130727,600,2013,7,27,  49.2W,Dorian,18,49.2
4471,20130727,1200,2013,7,27,  51.1W,Dorian,18.3,51.1
4472,20130727,1800,2013,7,27,  53.0W,Dorian,18.6,53
4473,20130728,0,2013,7,28,  54.9W,Dorian,19,54.9
4474,20130728,600,2013,7,28,  56.8W,Dorian,19.4,56.8
4475,20130728,1200,2013,7,28,  58.6W,Dorian,19.8,58.6
4476,20130728,1800,2013,7,28,  60.3W,Dorian,20.1,60.3
4477,20130729,0,2013,7,29,  62.0W,Dorian,20.4,62
4478,20130729,600,2013,7,29,  63.7W,Dorian,20.6,63.7
4479,20130729,1200,2013,7,29,  65.3W,Dorian,20.8,65.3
4480,20130729,1800,2013,7,29,  66.9W,Dorian,21,66.9
4481,20130730,0,2013,7,30,  68.5W,Dorian,21.3,68.5
4482,20130730,600,2013,7,30,  69.8W,Dorian,21.5,69.8
4483,20130730,1200,2013,7,30,  71.0W,Dorian,21.7,71
4484,20130730,1800,2013,7,30,  72.2W,Dorian,21.9,72.2
4485,20130731,0,2013,7,31,  73.3W,Dorian,22.1,73.3
4486,20130731,600,2013,7,31,  74.4W,Dorian,22.4,74.4
4487,20130731,1200,2013,7,31,  75.3W,Dorian,22.6,75.3
4488,20130731,1800,2013,7,31,  75.9W,Dorian,22.8,75.9
4489,20130801,0,2013,8,1,  76.5W,Dorian,23,76.5
4490,20130801,600,2013,8,1,  77.0W,Dorian,23.3,77
4491,20130801,1200,2013,8,1,  77.7W,Dorian,23.7,77.7
4492,20130801,1800,2013,8,1,  78.4W,Dorian,24.2,78.4
4493,20130802,0,2013,8,2,  79.0W,Dorian,24.9,79
4494,20130802,600,2013,8,2,  79.3W,Dorian,25.7,79.3
4495,20130802,1200,2013,8,2,  79.4W,Dorian,26.5,79.4
4496,20130802,1800,2013,8,2,  79.4W,Dorian,27.4,79.4
4497,20130803,0,2013,8,3,  79.3W,Dorian,28.4,79.3
4498,20130803,600,2013,8,3,  79.1W,Dorian,29.4,79.1
4499,20130803,1200,2013,8,3,  78.8W,Dorian,30.3,78.8
4500,20130803,1800,2013,8,3,  78.1W,Dorian,31.1,78.1
4501,20130804,0,2013,8,4,  77.2W,Dorian,31.8,77.2
4502,20130804,600,2013,8,4,  75.6W,Dorian,32.4,75.6
4503,20130815,0,2013,8,15,  23.3W,Erin,13.9,23.3
4504,20130815,600,2013,8,15,  24.6W,Erin,14.1,24.6
4505,20130815,1200,2013,8,15,  25.9W,Erin,14.3,25.9
4506,20130815,1800,2013,8,15,  27.2W,Erin,14.7,27.2
4507,20130816,0,2013,8,16,  28.6W,Erin,15.3,28.6
4508,20130816,600,2013,8,16,  30.0W,Erin,15.9,30
4509,20130816,1200,2013,8,16,  31.4W,Erin,16.5,31.4
4510,20130816,1800,2013,8,16,  32.7W,Erin,17.3,32.7
4511,20130817,0,2013,8,17,  33.8W,Erin,18,33.8
4512,20130817,600,2013,8,17,  34.7W,Erin,18.8,34.7
4513,20130817,1200,2013,8,17,  35.5W,Erin,19.6,35.5
4514,20130817,1800,2013,8,17,  36.2W,Erin,20.3,36.2
4515,20130818,0,2013,8,18,  37.2W,Erin,20.6,37.2
4516,20130818,600,2013,8,18,  38.0W,Erin,20.6,38
4517,20130818,1200,2013,8,18,  38.8W,Erin,20.5,38.8
4518,20130818,1800,2013,8,18,  39.6W,Erin,20.4,39.6
4519,20130819,0,2013,8,19,  40.4W,Erin,20.3,40.4
4520,20130819,600,2013,8,19,  41.2W,Erin,20.2,41.2
4521,20130819,1200,2013,8,19,  42.0W,Erin,20.1,42
4522,20130819,1800,2013,8,19,  42.8W,Erin,20,42.8
4523,20130825,1200,2013,8,25,  94.2W,Fernand,18.7,94.2
4524,20130825,1800,2013,8,25,  95.1W,Fernand,18.9,95.1
4525,20130826,0,2013,8,26,  95.9W,Fernand,19.2,95.9
4526,20130826,445,2013,8,26,  96.3W,Fernand,19.5,96.3
4527,20130826,600,2013,8,26,  96.6W,Fernand,19.7,96.6
4528,20130826,1200,2013,8,26,  97.3W,Fernand,20.1,97.3
4529,20130826,1800,2013,8,26,  98.2W,Fernand,20.5,98.2
4530,20130904,1800,2013,9,4,  65.9W,Gabrielle,16.2,65.9
4531,20130905,0,2013,9,5,  66.3W,Gabrielle,16.7,66.3
4532,20130905,600,2013,9,5,  67.0W,Gabrielle,17.1,67
4533,20130905,1200,2013,9,5,  67.7W,Gabrielle,17.4,67.7
4534,20130905,1800,2013,9,5,  68.4W,Gabrielle,17.9,68.4
4535,20130906,0,2013,9,6,  68.4W,Gabrielle,18.8,68.4
4536,20130906,600,2013,9,6,  68.5W,Gabrielle,19.5,68.5
4537,20130906,1200,2013,9,6,  68.6W,Gabrielle,20,68.6
4538,20130906,1800,2013,9,6,  68.7W,Gabrielle,20.4,68.7
4539,20130907,0,2013,9,7,  68.7W,Gabrielle,21.2,68.7
4540,20130907,600,2013,9,7,  68.8W,Gabrielle,22,68.8
4541,20130907,1200,2013,9,7,  69.2W,Gabrielle,22.8,69.2
4542,20130907,1800,2013,9,7,  69.2W,Gabrielle,23.6,69.2
4543,20130908,0,2013,9,8,  69.1W,Gabrielle,24.4,69.1
4544,20130908,600,2013,9,8,  68.9W,Gabrielle,24.7,68.9
4545,20130908,1200,2013,9,8,  68.8W,Gabrielle,24.8,68.8
4546,20130908,1800,2013,9,8,  68.7W,Gabrielle,24.9,68.7
4547,20130909,0,2013,9,9,  68.2W,Gabrielle,25.1,68.2
4548,20130909,600,2013,9,9,  67.8W,Gabrielle,25.4,67.8
4549,20130909,1200,2013,9,9,  66.9W,Gabrielle,25.9,66.9
4550,20130909,1800,2013,9,9,  65.9W,Gabrielle,26.6,65.9
4551,20130910,0,2013,9,10,  65.1W,Gabrielle,27.6,65.1
4552,20130910,600,2013,9,10,  65.0W,Gabrielle,29,65
4553,20130910,1200,2013,9,10,  64.8W,Gabrielle,30.1,64.8
4554,20130910,1800,2013,9,10,  64.7W,Gabrielle,31.1,64.7
4555,20130911,0,2013,9,11,  64.9W,Gabrielle,31.9,64.9
4556,20130911,600,2013,9,11,  65.4W,Gabrielle,32.3,65.4
4557,20130911,1200,2013,9,11,  65.7W,Gabrielle,32.5,65.7
4558,20130911,1800,2013,9,11,  66.2W,Gabrielle,32.6,66.2
4559,20130912,0,2013,9,12,  66.8W,Gabrielle,32.9,66.8
4560,20130912,600,2013,9,12,  67.4W,Gabrielle,33.2,67.4
4561,20130912,1200,2013,9,12,  67.6W,Gabrielle,33.6,67.6
4562,20130912,1800,2013,9,12,  67.9W,Gabrielle,34,67.9
4563,20130913,0,2013,9,13,  68.1W,Gabrielle,34.7,68.1
4564,20130913,600,2013,9,13,  67.5W,Gabrielle,35.9,67.5
4565,20130913,1200,2013,9,13,  66.6W,Gabrielle,37.7,66.6
4566,20130906,1200,2013,9,6,  97.4W,Eight,22.4,97.4
4567,20130906,1800,2013,9,6,  97.9W,Eight,22.3,97.9
4568,20130907,0,2013,9,7,  98.5W,Eight,21.9,98.5
4569,20130907,600,2013,9,7,  99.0W,Eight,21.5,99
4570,20130908,0,2013,9,8,  17.6W,Humberto,13,17.6
4571,20130908,600,2013,9,8,  18.4W,Humberto,13,18.4
4572,20130908,1200,2013,9,8,  19.3W,Humberto,13,19.3
4573,20130908,1800,2013,9,8,  20.3W,Humberto,13,20.3
4574,20130909,0,2013,9,9,  21.3W,Humberto,13.1,21.3
4575,20130909,600,2013,9,9,  22.4W,Humberto,13.3,22.4
4576,20130909,1200,2013,9,9,  23.6W,Humberto,13.5,23.6
4577,20130909,1800,2013,9,9,  24.6W,Humberto,13.7,24.6
4578,20130910,0,2013,9,10,  25.5W,Humberto,13.9,25.5
4579,20130910,600,2013,9,10,  26.5W,Humberto,14.1,26.5
4580,20130910,1200,2013,9,10,  27.3W,Humberto,14.3,27.3
4581,20130910,1800,2013,9,10,  27.9W,Humberto,14.7,27.9
4582,20130911,0,2013,9,11,  28.3W,Humberto,15.1,28.3
